Name,Lon,Lat,Glon,Glat,Gidx,Gjdx,Dist(km),VZA
Key_Biscayne2,-80.16333,25.731966,-80.15687130467917,25.736739747071653,2459,1365,0.8368403927545762,30.97
Palma_de_Mallorca,2.6251,39.5533,2.551997829477137,39.49779203767753,4783,964,8.798176739917633,90.0
UMBC_temp,-76.709353,39.254628,-76.71262045257336,39.255562751239964,2641,793,0.29992145702558143,45.87
Grand_Forks,-97.32545,47.91175,-97.32675876295102,47.904607923074764,1957,521,0.8001315427822814,59.69
UNC-Bogota,-74.0808,4.636933,-74.08722519631311,4.6386785550621195,2762,2456,0.7380881817951714,5.87
NEON17-SJER,-119.722136,37.090419,-119.71064117807201,37.090605606768484,1064,945,1.019783342744144,63.78
Calhau,-24.867222,16.863889,-24.865300047942952,16.86181574468234,4886,1854,0.3081816110710609,59.84
Sandia_NM_PSEL,-106.540069,35.054583,-106.53621936043092,35.04910068716388,1425,992,0.703147113527267,53.129997
Fresno_2,-119.77302,36.78537,-119.77516390029555,36.78410687156628,1055,957,0.23702226379227118,63.76
Univ_of_Nevada-Reno,-119.814033,39.540867,-119.79231643192928,39.544446888689365,1122,853,1.9042247350378596,65.32
Coruna,-8.4208,43.363,-8.421358225095156,43.37053298478769,4581,789,0.8388442775315488,82.96
CEILAP-Bariloche,-71.163333,-41.146944,-71.17303605539637,-41.13555762897604,2864,4698,1.5044048349575687,47.1
UPRM_Lidar_Lab,-67.140125,18.210131,-67.14168859024026,18.218930282032332,3120,1734,0.9922757102268,23.529999
Ouarzazate,-6.912867,30.928367,-6.913072515258204,30.90656062298294,4954,1265,2.4248377491828403,80.759995
NEON_CVALLA,-105.16725,40.16063,-105.15148412356031,40.16840166404541,1566,793,1.5942351966352974,56.399998
Horsepool,-109.468,40.144,-109.47338862621487,40.13597225744879,1427,804,1.0033118699714962,59.0
Madrid,-3.72395,40.4519,-3.674458257963513,40.46700627120121,4717,907,4.51157617329114,85.64
U_of_Wisconsin_SSEC,-89.411354,43.072492,-89.4205856817673,43.07022687635106,2164,665,0.7910432944291701,52.17
ARM_Barnstable_MA,-70.290061,41.669589,-70.29777199955522,41.680219072433445,2897,706,1.3443605509884198,48.73
DRAGON_Garland,-119.77302,36.78537,-119.77516390029555,36.78410687156628,1055,957,0.23702226379227118,63.76
NEON_GrandJunction,-108.5355,39.1271,-108.52224080633417,39.12250129954357,1436,839,1.252868799472843,57.61
NEON_Ivanpah,-115.38178,35.550655,-115.37401065854566,35.55621171586652,1150,993,0.9358310744952674,59.76
Zaragoza,-0.88235,41.6334,-0.8632273425179758,41.654934615995785,4699,875,2.87379519800895,90.0
Las_Galletas,-16.6545,28.0152,-16.67186766976863,28.00823071292466,4879,1358,1.8728148626587982,70.95
Badajoz,-7.01082,38.882808,-7.041171681302846,38.84506641086728,4736,954,4.951540448448067,82.57
ARM_Highlands_MA,-70.049317,42.030478,-70.03840619502954,42.02541904511683,2906,694,1.0623622442888956,49.079998
Cerro_Poyos,-3.487261,37.108869,-3.515596644342963,37.109527738994146,4819,1031,2.513773656818937,85.2
Valladolid,-4.70583,41.6636,-4.724481171890999,41.6615804655877,4671,861,1.5655543114449608,85.08
Medellin,-75.577914,6.260672,-75.57117968433575,6.263265637537243,2680,2367,0.7982712419356204,7.7599998
NEON_HighParkFire,-105.335581,40.624173,-105.321449119444,40.62062688045527,1569,777,1.2562036347586032,56.8
NEON_HarvardForest,-72.189899,42.533074,-72.1847662919432,42.52574852486604,2821,676,0.916731229084056,49.53
Porto_Velho_UNIR,-63.939983,-8.837083,-63.9438060113634,-8.827961188591594,3311,3194,1.0978396086490947,16.35
Alboran,-3.35297,35.939625,-3.335151701497538,35.97049018543969,4853,1075,3.788301167422724,85.909996
Murcia,-1.1707,38.001,-1.12751292272366,38.02623691744315,4809,1005,4.710572899192056,90.0
DRAGON_Bakersfield,-119.000008,35.331506,-118.99190841941277,35.32354588704202,1042,1012,1.150374184077229,62.23
DRAGON_Shafter,-119.2725,35.50361,-119.28385673147689,35.495567317938,1038,1006,1.3626184828151688,62.559998
DRAGON_Clovis,-119.71639,36.81931,-119.71880373884126,36.80583361637254,1057,956,1.5138332165192279,63.6
DRAGON_Corcoran,-119.56583,36.10222,-119.58320834471313,36.10162718796459,1044,983,1.562699193882702,63.23
DRAGON_Drummond,-119.74139,36.70556,-119.74095739317686,36.704044595644696,1054,960,0.17286225954809542,63.76
DRAGON_Hanford,-119.64323,36.31572,-119.65545032243955,36.311688305095444,1047,975,1.183154969329889,63.399998
DRAGON_Madera_City,-120.034418,36.953162,-120.04976598050564,36.95986051440055,1052,951,1.553894163720768,63.93
DRAGON_Parlier,-119.50369,36.59744,-119.50506429934792,36.609361356174084,1058,963,1.3312588101252143,63.42
DRAGON_Tranquility,-120.38234,36.63434,-120.37761514006725,36.647663654837174,1036,964,1.5403321035604598,64.24
UH_Coastal_Center,-95.0425,29.3883,-95.04407643447841,29.385916944314218,1794,1211,0.3058505696841149,41.149998
SmithsonianAO,-110.967,31.667,-110.97198126284516,31.67854560090804,1212,1141,1.3676209758274125,53.829998
DRAGON_Porterville,-119.05505,36.03179,-119.04328541671535,36.03735443337358,1057,984,1.2255224634209678,62.75
DRAGON_Visalia,-119.39301,36.31411,-119.3987759927948,36.31874892333419,1054,974,0.730042784507987,63.239998
DRAGON_Huron,-120.10545,36.20615,-120.09998502667811,36.21584301050777,1033,980,1.1840940662095132,63.719997
DRAGON_Arvin,-118.78781,35.237959,-118.77034650546915,35.23251659341766,1046,1015,1.6976148721687023,62.23
Carbon_Merced,-120.575395,37.363031,-120.58245770270226,37.364458706306365,1048,937,0.6440568571876765,64.63
CENER,-1.602187,42.816424,-1.5772185010983066,42.82304130349848,4657,832,2.1653107320877845,90.0
SEARCH-Centreville2,-87.24968,32.90289,-87.25226918648461,32.911597629945675,2164,1050,0.9979583802945501,40.93
Outlying_Field,-87.37531,30.54997,-87.37778552929456,30.556310327792975,2142,1151,0.7437969992235587,38.54
Red_Lake,-114.051,35.684,-114.05233005432795,35.671655002641955,1192,985,1.377948139273614,58.84
Santa_Monica_Colg,-118.47113,34.01685,-118.47791022157392,34.01684495269939,1027,1063,0.6249094391966827,61.129997
DRAGON_Conroe,-95.425,30.350278,-95.42582626933097,30.352967915225967,1788,1169,0.3094345916741254,42.2
DRAGON_NW_Harris_CO,-95.673889,30.039444,-95.67585535108225,30.040924099228793,1774,1183,0.2508239798029541,42.05
DRAGON_Aldine,-95.326125,29.901037,-95.33270293527733,29.893405079504085,1787,1189,1.0593631400198895,41.78
DRAGON_West_Houston,-95.656944,29.833056,-95.64671320550232,29.835062008879635,1773,1192,1.011739589508991,41.8
DRAGON_UH_W_Liberty,-94.9781,30.0583,-94.97692795487407,30.0645613124246,1804,1181,0.7053039442313198,41.73
DRAGON_Clinton,-95.2575,29.733611,-95.26905372370622,29.73235834931106,1788,1196,1.124239691651891,41.579998
DRAGON_UH_Sugarland,-95.652,29.5741,-95.65391933442008,29.585668385432655,1770,1203,1.2996671072020893,41.64
DRAGON_Channel_View,-95.125556,29.8025,-95.12106759354003,29.795892630690815,1795,1193,0.8528563510198987,41.51
DRAGON_Deer_Park,-95.128485,29.670046,-95.1343265469786,29.6601474877037,1793,1199,1.2369427203356738,41.39
DRAGON_SeabrookPark,-95.015544,29.583047,-95.02353332298702,29.58878102016427,1797,1202,1.001672939445081,41.27
DRAGON_ManvelCroix,-95.392522,29.520427,-95.40086317463067,29.509859809959938,1780,1206,1.4255270881176572,41.489998
DRAGON_Galveston,-94.861289,29.254474,-94.87096164470174,29.245382599934572,1800,1217,1.3793379033786088,40.84
DRAGON_Smith_Point,-94.786969,29.546111,-94.7780490638873,29.536065735022454,1807,1204,1.4114776601549441,41.129997
SEARCH-Centreville,-87.24968,32.90289,-87.25226918648461,32.911597629945675,2164,1050,0.9979583802945501,40.93
SEARCH-Yorkville,-85.04555,33.92833,-85.04531490109304,33.92501178060854,2267,1006,0.3696062118711057,41.219997
SEARCH-OLF,-87.37531,30.54997,-87.37778552929456,30.556310327792975,2142,1151,0.7437969992235587,38.54
Dolly_Sods,-79.43,39.11,-79.42836977866499,39.111659054426624,2529,799,0.23198249881271982,45.94
Boyd_County_MS,-82.700033,38.427461,-82.6908384987216,38.4331868979756,2392,826,1.0231385273563227,45.6
IMPROVE-MammothCave,-86.1479,37.1318,-86.15417153056104,37.141386435491135,2241,878,1.2022238621334143,45.059998
St_Louis_University,-90.231552,38.636342,-90.22187880127487,38.63311759579107,2089,825,0.9135059832476343,47.82
Mingo,-90.1432,36.9717,-90.1403614481295,36.95971984602018,2076,889,1.3557934491332373,46.2
Upper_Buffalo,-93.203,35.8258,-93.19086135913253,35.83607689952459,1941,937,1.5822040198634748,46.26
Cape_Romain,-79.6572,32.941,-79.66761131095595,32.94300794539964,2501,1044,0.9968792391715715,39.03
EPA-Res_Triangle_Pk,-78.87,35.88,-78.86670531980555,35.89217148460021,2544,923,1.3855717113119532,42.23
Barbados_SALTRACE,-59.624839,13.148513,-59.63100149440059,13.154906171705674,3523,2000,0.9749895974644798,23.789999
Itajuba,-45.452389,-22.41325,-45.44102703134395,-22.40872887860004,4109,3875,1.271571400660532,41.93
Caldwell_Parish_HS,-92.096277,32.060303,-92.1043165013394,32.06234526773196,1947,1091,0.790909338980326,42.03
SP_Bayboro,-82.633,27.76155,-82.64160486419283,27.7714642893551,2346,1272,1.390011287686365,33.8
Leland_HS,-90.89285,33.402128,-90.89997095384432,33.40716461137518,2011,1033,0.8663623833034114,42.85
ASPET,0.795,43.025,0.7487156188754337,42.9792201448476,4665,835,6.330845671316084,90.0
Narsarsuaq,-45.419379,61.155952,-45.40929260616985,61.13075270792711,3394,212,2.85383616410946,74.01
Exeter_MO,-3.475167,50.728519,-3.3950465347935617,50.70798013779259,4372,576,6.085395673421219,90.0
Tallahassee,-84.29935,30.445833,-84.29857768213147,30.456893138502846,2281,1153,1.2320575108755651,37.27
ORS_Hermosillo,-111.145556,29.0275,-111.15754649175568,29.023848165968225,1159,1256,1.2345187860922966,52.449997
CEILAP-Comodoro,-67.462875,-45.792153,-67.46189129508916,-45.78508115569103,2986,4853,0.790043688232316,52.57
Fort_McKay,-111.64,57.1835,-111.62007695257263,57.1946983996742,1784,306,1.72961025573157,73.439995
White_Salmon,-121.5125,45.76666,-121.49523384298593,45.762009702676934,1248,644,1.435702002497521,70.08
NEON_Sterling,-103.029297,40.461903,-103.04043916107497,40.460800324579026,1642,778,0.95058959351408,55.489998
DRAGON_Galveston_DP,-94.861289,29.254474,-94.87096164470174,29.245382599934572,1800,1217,1.3793379033786088,40.84
Calipso_Carthage,-94.06627,32.06434,-94.06495778514306,32.074105283185155,1864,1093,1.0928671393430331,43.04
Calipso_Sabine_Frst,-93.867433,31.6073,-93.87512547582382,31.599411933069053,1867,1113,1.1401994873052381,42.53
Baskin,-91.73866,32.28222,-91.73351935728716,32.287370082529904,1965,1081,0.7493115186829019,42.05
ARM_Graciosa,-28.02917,39.09109,-28.045188954129674,39.0924939778614,4366,876,1.3912619727004032,66.229996
Cat_Spring,-96.325617,29.82905,-96.33063083701123,29.834321208128298,1744,1193,0.7599048736952172,42.25
NW_Chapel_Hill,-79.0934,35.9712,-79.10273280017077,35.969336159579285,2534,920,0.865074581965932,42.26
James_Res_Center,-76.659176,35.872594,-76.64879366186183,35.88055783544867,2640,923,1.2881093875614396,42.05
NEON-CASTNET,-105.542538,40.278572,-105.5467304025895,40.2744833999295,1555,790,0.5772205824661697,56.59
NEON-CPER,-104.744238,40.812444,-104.72905476543247,40.807912623316426,1592,769,1.373590306333545,56.75
NEON-HQ,-105.245625,40.016681,-105.2419388582783,40.00902475624904,1560,799,0.9073711872603702,56.329998
NEON-RailroadValley,-115.691,38.497,-115.68549613160528,38.50777411163467,1207,880,1.2902143735539682,61.68
NEON-SoaprootSaddle,-119.281139,37.037434,-119.27967343378381,37.03281595687005,1074,946,0.5297247078111014,63.46
CEILAP-Neuquen,-68.13666,-38.95222,-68.12473510397503,-38.95269331691087,2995,4617,1.0325204823568597,45.12
ARM_Manacapuru,-60.598056,-3.212972,-60.59244531163223,-3.2193996792952357,3497,2888,0.9480683083319947,17.22
Santiago_Beauchef,-70.661666,-33.457222,-70.65815640133437,-33.466190052509546,2906,4401,1.0490023288920467,38.71
DRAGON_Chatfield_Pk,-105.070365,39.5345,-105.06490232342715,39.53509504577888,1557,816,0.4731165070675009,55.78
DRAGON_DenverLaCasa,-105.00518,39.77949,-105.02053693406259,39.777338238456196,1563,807,1.3339757308032114,55.91
DRAGON_Fort_Collins,-105.14141,40.592795,-105.14673488521191,40.58242788007732,1574,778,1.2373619654382073,56.699997
DRAGON_NREL-Golden,-105.17799,39.743725,-105.17519269923793,39.73184732400548,1557,809,1.3422211478550683,56.1
DRAGON_Platteville,-104.7261,40.182765,-104.73071956574714,40.17120700545216,1580,792,1.3437820059438441,56.11
DRAGON_Boulder,-105.261325,39.991859,-105.25703718848024,39.98251642433592,1559,800,1.101204413020929,56.17
DRAGON_Niwot_Ridge,-105.533313,40.031795,-105.52408957311278,40.02572861243656,1551,799,1.0352544120961342,56.53
DRAGON_Welch,-105.13951,39.63878,-105.12771123533416,39.64740999103044,1557,812,1.3933663034819512,55.94
DRAGON_Weld_Co_Twr,-104.737445,40.38636,-104.73454447494201,40.391939291237335,1584,784,0.6672541556733117,56.34
DRAGON_Aurora_East,-104.56913,39.63854,-104.55677302741256,39.64160732084034,1576,811,1.1117101524435622,55.559998
DRAGON_Squaw_Mtn,-105.493284,39.67969,-105.50112552387328,39.66928684079136,1545,812,1.3373607421933429,56.14
Maggie_Valley,-83.09473,35.519816,-83.10041501433061,35.514550782551936,2360,940,0.7794290438241416,42.42
Sigma_Space_Corp,-76.836472,38.953,-76.8253864322731,38.961040292571205,2636,804,1.310763607163317,45.579998
DRAGON_Rocky_Flats,-105.188575,39.912795,-105.19357589646934,39.924034062742145,1560,802,1.320495143447339,56.17
Easton-MDE,-76.08425,38.794972,-76.07290832507528,38.798718979747704,2667,810,1.0675561767487143,45.25
NEON_Bartlett,-71.287203,44.063881,-71.2807588620811,44.069734667442454,2852,624,0.8299129269173271,51.25
NEON_Harvard,-72.172661,42.5369,-72.1847662919432,42.52574852486604,2821,676,1.58791046048145,49.53
NEON-Disney,-81.4362,28.125039,-81.44588651270439,28.132942748658817,2404,1255,1.2940827208268897,33.96
NEON_OSBS,-81.993431,29.689269,-81.99119093758918,29.700195941188703,2384,1185,1.234136129805803,35.84
USGS_Flagstaff_ROLO,-111.63442,35.21484,-111.62970274001009,35.217113061738296,1258,997,0.4975219342894978,56.73
UdeConcepcion-CEFOP,-73.02531,-36.84278,-73.02325780338023,-36.844485051109835,2796,4538,0.2632390338756777,42.23
NEON_RMNP,-105.545972,40.2759,-105.5467304025895,40.2744833999295,1555,790,0.17015218833757792,56.59
NEON_SCBI,-78.1395,38.892919,-78.12872052471153,38.88755456708123,2582,807,1.1073401307695196,45.52
NEON_UNDE,-89.53725,46.233881,-89.55008966983522,46.22407756921133,2192,562,1.4709738002296155,55.6
NEON_OAES,-99.05879,35.41059,-99.05195852544486,35.40919776863026,1705,963,0.6381771776506645,48.84
Efri-Vik_Iceland,-17.965089,63.774942,-17.89861771955704,63.77929184235509,3743,223,3.301558754454787,86.79
NEON_TALL,-87.393269,32.950461,-87.39411694188088,32.93842995182126,2158,1049,1.3401294604722793,41.01
Huancayo-IGP,-75.3209,-12.0402,-75.32354980693752,-12.036562377637019,2694,3368,0.496636153695304,13.87
NEON_ORNL,-84.282588,35.964128,-84.280020500536,35.9595671698047,2312,923,0.5573062756511189,43.28
TWRS,-114.84991,45.103582,-114.8595145094752,45.090282891731796,1389,647,1.6598744209055354,65.75
Taylor_Ranch_TWRS,-114.84995,45.1035,-114.8595145094752,45.090282891731796,1389,647,1.650325912156728,65.75
NEON_ONAQ,-112.452439,40.177589,-112.45279743990999,40.173737827751935,1338,810,0.42931228229319623,60.67
Wallops_ACHIEVE,-75.471,37.933486,-75.46367105203115,37.926946687413356,2692,843,0.9705224123738704,44.34
UNC-Gaitan,-72.3518,4.31068,-72.35214907455368,4.3115954432509875,2858,2474,0.10890297420904421,6.14
NEON_KONZ,-96.56309,39.10077,-96.56215105237807,39.105737471657115,1851,816,0.5582680923337333,50.93
NEON_WOOD,-99.241356,47.128228,-99.23169711065411,47.120034910916765,1884,548,1.1679080379877071,59.5
NEON_MOAB,-109.388269,38.248331,-109.37421784363511,38.24183389369194,1391,874,1.4239529845421919,57.48
Camborne_MO,-5.32656,50.21782,-5.310339668340252,50.20453304582204,4376,584,1.87486330395743,87.45
Pagosa_Springs,-107.050258,37.270278,-107.04742870643238,37.26308672069939,1448,906,0.837913436044199,55.09
NEON_MLBS,-80.524836,37.378306,-80.51805986485188,37.384894739551264,2478,865,0.9461574989310619,44.04
USC_SEAPRISM_2,-118.11782,33.56371,-118.11883424294555,33.55082627245838,1027,1081,1.435684558331492,60.52
Santa_Rosa,-85.615917,10.8415,-85.60814017803952,10.834975000757119,2140,2121,1.117031320590623,18.109999
Cachoeira_Paulista,-45.006,-22.689,-45.01541115771064,-22.694292210020876,4123,3888,1.1306749060703951,42.53
Aras_de_los_Olmos,-1.1016,39.945,-1.1405534062075982,39.9097619120917,4752,936,5.136729375328969,87.83
Paracou,-52.925833,5.266944,-52.91641328347338,5.271678791421346,3885,2425,1.1683457061687779,26.55
NEON_SERC,-76.560017,38.890117,-76.55729519473508,38.87999712170498,2647,807,1.1496754637149527,45.41
NEON_UKFS,-95.19215,39.040431,-95.18134859197247,39.048481130911775,1902,816,1.2928284862661104,50.27
NEON_LENO,-88.161219,31.853881,-88.16893061164461,31.845870736979883,2116,1096,1.1506036880783774,40.059998
Amazon_ATTO_Tower,-58.999867,-2.144117,-59.00636618097192,-2.145006813941312,3581,2829,0.7289162316262969,18.89
Koforidua_ANUC,-0.302058,6.109408,-0.27331468627137073,6.092355997086673,5389,2415,3.700664965226798,84.02
Watnall_MO,-1.250958,53.005652,-1.266910645316383,53.02997757783281,4299,518,2.907759178945963,90.0
Natal,-35.1995,-5.8415,-35.190295922392494,-5.836596068155331,4649,3020,1.1549658247198196,46.379997
ORS_UNAM_ISNP,-99.203683,19.399467,-99.20012670868743,19.392139224230455,1514,1688,0.8961283698225667,36.09
NEON_GUAN,-66.8687,17.96955,-66.86422160827522,17.96564226229274,3135,1747,0.6427979673971932,23.34
Bakersfield,-119.000008,35.331506,-118.99190841941277,35.32354588704202,1042,1012,1.150374184077229,62.23
Lake_Erie,-83.1936,41.8256,-83.19550904064096,41.81499876105499,2390,703,1.189371638053545,49.469997
EastMalling_MO,0.44,51.29,0.4089582304468369,51.34110997228913,4371,571,6.078884446998377,90.0
KITcube_Save,2.427925,8.000928,2.4449697328158213,7.948693138902916,5390,2328,6.103995419140862,86.97
NASA_KSC,-80.663476,28.463763,-80.66539330467725,28.457383145672157,2442,1240,0.7337496367699824,34.16
Rhyl_MO,-3.50859,53.25929,-3.4615993566620085,53.30802556317749,4275,503,6.255049683934521,90.0
Modesto,-120.99422,37.64217,-120.99702922870742,37.631915581148874,1044,928,1.1667628824829213,65.159996
St_Helena,-5.6673,-15.9424,-5.683339939142965,-15.940019093471864,5254,3488,1.735285671936857,78.229996
Santiago_Beauchef_2,-70.661666,-33.457222,-70.65815640133437,-33.466190052509546,2906,4401,1.0490023288920467,38.71
ARM_DACCIWA_Save,2.427925,8.000928,2.4449697328158213,7.948693138902916,5390,2328,6.103995419140862,86.97
Albergue_UGR,-3.386989,37.095598,-3.425997796861591,37.06481165649273,4821,1033,4.8676337733282296,85.2
ARM_Ascension_Is,-14.349806,-7.966964,-14.357243897509058,-7.970387858966872,5211,3113,0.9032280042883488,68.9
Stornoway_MO,-6.182147,58.21156,-6.1807941229775025,58.204729299041176,4067,371,0.7636629081309079,90.0
Mount_Wilson,-118.0559,34.2247,-118.04425408841249,34.23479223406139,1044,1053,1.5510205434434265,60.969997
SP-EACH,-46.49967,-23.48163,-46.4995284356034,-23.483220398185043,4053,3928,0.1774325743545893,41.77
Portglenone_MO,-6.457,54.865,-6.490509937634345,54.85785240852079,4194,452,2.287132282886239,90.0
UACJ_UNAM_ORS,-106.431667,31.743333,-106.44266050517244,31.7511265379459,1372,1128,1.353366694933953,50.66
Paranal_CTA,-70.324794,-24.701105,-70.32105327556363,-24.694996012146767,2943,4009,0.7773293025722674,28.93
UPC-GEAB-Valledupar,-73.3293,9.5596,-73.32454051748412,9.557914295965062,2803,2188,0.5545228819591894,11.679999
Crucero,-69.5662,-22.2745,-69.5676210223549,-22.271535797976156,2986,3892,0.36058222514876953,26.43
Glasgow_MO,-4.53122,55.9068,-4.445986671931599,55.9070245168458,4169,432,5.312575224833233,90.0
Oxford,-1.256,51.759,-1.1869828274759704,51.8155746164779,4345,552,7.881017700432928,90.0
Mesa_Lakes,-108.0981,39.052,-108.09735825858205,39.042160276770666,1448,841,1.0960007101454352,57.12
Nouragues,-52.680056,4.087639,-52.67857504143235,4.091682775047312,3899,2489,0.47870932988614656,26.55
DigitalGlobe_Cal,-105.13722,40.13889,-105.13524650973179,40.13995342459436,1566,794,0.20524478982110606,56.399998
Cork_UCC,-8.493762,51.89241,-8.490641575248194,51.88934114971616,4287,525,0.40286594264888187,86.52
Temuco-UFRO_CEFOP,-72.615525,-38.745803,-72.62620560339991,-38.750075537549904,2810,4611,1.0409735798457678,44.43
LAMTO-STATION,-5.026617,6.223517,-5.000803613294351,6.220901324904468,5352,2405,2.868193625197507,78.659996
NEON_NIWO,-105.582369,40.05425,-105.57196551651793,40.05600329018822,1550,798,0.9066640666735494,56.53
NEON_GRSM,-83.50195,35.688961,-83.49533515292728,35.695549242568404,2344,933,0.9452672172228915,42.79
NEON_CLBJ,-97.57,33.40123,-97.5691165101467,33.41083056973269,1736,1042,1.070680049176945,46.2
NEON_SRER,-110.835489,31.910681,-110.82851702878042,31.90740718054859,1221,1131,0.7520727274206881,53.96
SDSU_IPLab,-96.786075,44.314828,-96.77423662058766,44.321772901000976,1919,633,1.2179401351496206,56.059998
Los_Leones_Auger,-69.449759,-35.495807,-69.4494708640825,-35.50688583422331,2953,4484,1.2321862575871636,41.2
UNC-Palmira,-76.30761,3.512295,-76.3083012502792,3.510554706124124,2639,2518,0.2081650184308109,4.7999997
Edmonton,-113.636,53.549,-113.61150853391914,53.5434813804743,1642,398,1.730578003015749,71.26
NEON_SJER,-119.73228,37.10878,-119.73606366864085,37.11850576656488,1064,944,1.1323025369566084,63.96
NEON_NOGP,-100.91535,46.769719,-100.92034304265077,46.76483725326456,1825,562,0.6627833293849741,60.03
Rexburg_Idaho,-111.78301,43.82011,-111.77614542169201,43.81810061209714,1441,681,0.5943449374923273,63.02
Pilar_Cordoba,-63.882597,-31.667411,-63.88848109168789,-31.664126029849093,3217,4321,0.6659830188302954,38.309998
Tucuman,-65.206697,-26.787153,-65.21501877430936,-26.795544826220567,3183,4105,1.246201121613094,32.68
LMOS_Zion_Site,-87.810047,42.467573,-87.81631967281182,42.46762271679355,2218,684,0.5145392233316083,51.09
Hampton_University,-76.3365,37.0204,-76.32505206588878,37.02174688500755,2655,878,1.0273184318988322,43.329998
SDU1,-67.601385,-20.072877,-67.60548200306276,-20.08012096338821,3091,3783,0.9120864311407305,24.619999
SDU2,-67.586208,-19.982874,-67.59145111792826,-19.98020877919156,3092,3778,0.6229261027756466,24.51
SDU3,-67.510582,-20.10209,-67.50600749742075,-20.100934471594268,3096,3784,0.4946556317717474,24.66
SDU4,-67.679061,-20.122675,-67.6818876191508,-20.119552412992455,3087,3785,0.4556932499027674,24.689999
SDU5,-66.982737,-20.279479,-66.98292306633785,-20.285672920249848,3122,3793,0.689005870550123,25.08
SDU6,-67.57286,-20.153516,-67.58128402148014,-20.16040434342371,3092,3787,1.1661523478364533,24.73
CBBT,-76.0766,37.03665,-76.06743357631079,37.046819414587596,2666,877,1.3930456428986788,43.32
NEON_TEAK,-119.006019,37.005831,-118.99855408356775,37.012207236084016,1081,946,0.9705883137869068,63.3
San_Cristobal_USFQ,-89.60879,-0.8954,-89.60917131761566,-0.9023540341264911,1914,2761,0.7744146535320198,17.3
Quito_USFQ,-78.435589,-0.196244,-78.432756601465,-0.1903628152334068,2521,2722,0.7258459056231702,4.15
Spoon_Butte,-104.44255,42.5962,-104.4461493443095,42.58215046279449,1635,706,1.5897826435287006,57.949997
PNNL,-119.2788,46.34095,-119.29427589219122,46.34634750300016,1314,619,1.3309531234313103,69.13
Brest_MF,-4.411855,48.444565,-4.449655873729159,48.463005546983965,4445,639,3.4606121377510894,87.759995
El_Alto-Altiplano,-68.198583,-16.509972,-68.20677548283271,-16.51320245598991,3069,3602,0.9443799610096674,20.52
NEON_WREF,-121.951912,45.820488,-121.95616598148047,45.83588100707814,1240,643,1.7430715663646072,70.7
ARM_SGP,-97.485619,36.605175,-97.4775207158069,36.605433153274134,1782,913,0.7234476078958333,49.11
Railroad_Valley3,-115.6895,38.4967,-115.68549613160528,38.50777411163467,1207,880,1.2797270947056445,61.68
Tucson3,-110.955,32.2297,-110.94074144297153,32.22256329709313,1223,1118,1.5584159231454549,54.239998
Barcelona3,2.11206,41.38925,2.028609138043945,41.29422709225659,4725,898,12.656117836012896,90.0
GSFC3,-76.8494,38.99596,-76.8503783852416,38.98786964406552,2635,803,0.9035716471689709,45.579998
Banizoumbou3,2.66519,13.54693,2.6364958261886544,13.519686923666518,5340,2064,4.335822356951593,88.369995
Denver_LaCasa,-105.00518,39.77949,-105.02053693406259,39.777338238456196,1563,807,1.3339757308032114,55.91
UH_W_Liberty,-94.978235,30.057434,-94.97692795487407,30.0645613124246,1804,1181,0.8024413416103972,41.73
South_Greenbay,-87.9512,44.59633,-87.95862160916246,44.581825158479425,2232,613,1.7166047461819376,53.489998
Lake_Okeechobee,-80.7892,26.9017,-80.77913141077198,26.902737658371702,2432,1311,1.0050605239492099,32.46
Kluane_Lake,-138.41,61.027,-138.5008271284343,61.08766441314735,1513,292,8.330091313855585,90.0
Granite_Island,-87.412,46.7208,-87.41769786500232,46.73304487473277,2271,544,1.4291548353953616,55.5
Hart_Miller_Island,-76.3628,39.2419,-76.372396131248,39.2544752058402,2655,793,1.6242111446247962,45.86
Majadas,-5.775914,39.955031,-5.749357975002982,39.95672461226674,4715,918,2.2713305163268043,84.08
Point_Mugu_Alpha,-119.118019,34.098159,-119.12653688972146,34.109976077897294,1011,1061,1.5302456708035932,61.76
HBOI,-80.3569,27.5343,-80.35757300157576,27.530588621434458,2454,1282,0.4179876535385546,32.96
PSDA_Chile,-69.929028,-24.090306,-69.92380647375727,-24.089139813989405,2964,3980,0.545672442821204,28.3
Yale_Coastal,-72.7312,41.2583,-72.72531057625719,41.26578041676897,2802,720,0.9665374596426666,48.059998
Punta_Arenas_UMAG,-70.8845,-53.1354,-70.86912335285515,-53.1476007951117,2839,5064,1.7007121605073305,60.03
Reykjavik,-21.9037,64.1278,-21.89938438846632,64.13235553787476,3685,207,0.5481213133494025,84.58
Pinehurst_Idaho,-116.236917,47.536739,-116.23026059332409,47.55210453891239,1419,573,1.7801213969035055,68.34
Loch_Leven,-3.35165,56.18803,-3.4043630797913944,56.162187141202594,4166,429,4.34780649283186,90.0
SDU2018,-67.8695,-20.0318,-67.86314937662046,-20.038090526962062,3078,3781,0.9640514298184257,24.5
Tres_Olivos,-3.688514,40.499111,-3.7021045510244934,40.49223946229761,4716,906,1.3800285010153681,85.64
Barajas,-3.580576,40.465277,-3.6465732770242525,40.44180730750561,4718,908,6.163871370591914,86.799995
Suertes,-3.605795,40.371644,-3.590078851052703,40.39151265609535,4720,910,2.579352408244025,85.729996
Cuatro_Vientos,-3.779692,40.370096,-3.798922297407897,40.37083848252956,4719,910,1.631210899950004,85.729996
